Potion Number,Ranking,Artist,Artist Rarity,Element,Element Rarity,Finish,Finish Rarity,Color,Color Rarity,Shape,Shape Rarity,Taste,Taste Rarity,Matter,Matter Rarity,Potency,Potency Rarity,Temperature,Temperature Rarity,Superpower,Superpower Rarity
1975,2411,,,Marble,10.33%,Gold Inlay,1.00%,Midnight,1.33%,Classic,10.00%,Sour,21.00%,Solid,30.00%,Mild,40.00%,Steamy,30.00%,Fairness,3.00%
2710,2412,,,Concrete,9.00%,Patchy,1.00%,Mustard,1.33%,Carrot,10.00%,Bitter,18.00%,Condensate,10.00%,Severe,9.00%,Ambient,41.00%,Charm,6.00%
972,2413,,,Terrain,4.00%,Grass Patch,0.67%,Brown,4.00%,Drillbit,10.00%,Sour,21.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Wisdom,5.00%
1185,2414,,,Snow,3.33%,Fresh,1.00%,Forest Green,2.00%,Beacon,10.00%,Salty,30.00%,Condensate,10.00%,Mild,40.00%,Ambient,41.00%,Empathy,3.00%
2341,2415,,,Marble,10.33%,Patterned Tile,0.67%,Eggshell,3.67%,Hourglass,10.00%,Sweet,30.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Honesty,3.00%
346,2416,,,Snow,3.33%,Fresh,1.00%,Blue,1.33%,Edamame,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Charm,6.00%
429,2417,,,Terrain,4.00%,Grass Patch,0.67%,Brown,4.00%,Blimp,10.00%,Sweet,30.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Artistry,5.00%
2466,2418,,,Sand,2.33%,Desert Sand,1.00%,Yellow,2.33%,Classic,10.00%,Sour,21.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Honesty,3.00%
399,2419,,,Terrain,4.00%,Grass Patch,0.67%,Brown,4.00%,Wormhole,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Patience,5.00%
2784,2420,,,Clay,2.00%,Vintage,2.33%,Maroon,1.00%,Original,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Toasty,22.00%,Gratitude,4.00%
838,2421,,,Concrete,9.00%,Patchy,1.00%,Mustard,1.33%,Spool,10.00%,Sweet,30.00%,Solid,30.00%,Mild,40.00%,Ambient,41.00%,Courage,3.00%
1042,2422,,,Concrete,9.00%,Squared,0.67%,Rose,3.00%,Drillbit,10.00%,Sour,21.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Gratitude,4.00%
1678,2423,,,Cork,2.67%,Roman Mosaic,1.33%,Coffee,1.33%,Drillbit,10.00%,Sweet,30.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Sympathy,3.00%
764,2424,,,Terrain,4.00%,Asphalt,0.67%,Black,3.67%,Hourglass,10.00%,Bitter,18.00%,Condensate,10.00%,Mild,40.00%,Steamy,30.00%,Pride,15.00%
1400,2425,,,Concrete,9.00%,Greenery Grid,0.67%,Forest Green,2.00%,Edamame,10.00%,Sweet,30.00%,Liquid,50.00%,Moderate,50.00%,Toasty,22.00%,Kindness,15.00%
2857,2426,,,Paper,3.00%,Cardboard,0.67%,Brown,4.00%,Hourglass,10.00%,Bitter,18.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Elegance,12.00%
2782,2427,,,Metal,7.33%,Rusty,2.00%,Molasses,2.00%,Hourglass,10.00%,Sweet,30.00%,Solid,30.00%,Toxic,1.00%,Ambient,41.00%,Pride,15.00%
2409,2428,,,Sand,2.33%,Desert Sand,1.00%,Yellow,2.33%,Drillbit,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Sympathy,3.00%
947,2429,,,Paper,3.00%,Cardboard,0.67%,Brown,4.00%,Beacon,10.00%,Sour,21.00%,Liquid,50.00%,Mild,40.00%,Toasty,22.00%,Pride,15.00%
2001,2430,,,Terrain,4.00%,Grass Patch,0.67%,Brown,4.00%,Spool,10.00%,Sour,21.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Charm,6.00%
2549,2431,,,Concrete,9.00%,Rustic,1.67%,Gray,5.33%,Carrot,10.00%,Bitter,18.00%,Condensate,10.00%,Toxic,1.00%,Steamy,30.00%,Artistry,5.00%
1328,2432,,,Cork,2.67%,Roman Mosaic,1.33%,Coffee,1.33%,Carrot,10.00%,Sweet,30.00%,Liquid,50.00%,Severe,9.00%,Toasty,22.00%,Wisdom,5.00%
1148,2433,,,Paint,4.33%,Rustic,1.67%,Seafoam,1.33%,Beacon,10.00%,Sweet,30.00%,Liquid,50.00%,Severe,9.00%,Steamy,30.00%,Humanity,2.00%
1358,2434,,,Paper,3.00%,Cardboard,0.67%,Brown,4.00%,Classic,10.00%,Sweet,30.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Elegance,12.00%
836,2435,,,Flora,4.67%,Leafy,1.00%,Coffee,1.33%,Classic,10.00%,Sour,21.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Love,5.00%
2208,2436,,,Paint,4.33%,Flat,1.00%,Yellow,2.33%,Carrot,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Boling,5.00%,Empathy,3.00%
1733,2437,,,Leather,2.00%,Snake Skin,1.00%,Gray,5.33%,Classic,10.00%,Sweet,30.00%,Plasma,8.00%,Mild,40.00%,Boling,5.00%,Courtesy,5.00%
286,2438,,,Terrain,4.00%,Grass Patch,0.67%,Brown,4.00%,Original,10.00%,Sour,21.00%,Liquid,50.00%,Severe,9.00%,Ambient,41.00%,Kindness,15.00%
2320,2439,,,Terrain,4.00%,Broken,1.67%,Polychromatic,2.67%,Beacon,10.00%,Salty,30.00%,Gas,2.00%,Severe,9.00%,Boling,5.00%,Wisdom,5.00%
500,2440,,,Paper,3.00%,Cardboard,0.67%,Brown,4.00%,Wormhole,10.00%,Sour,21.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Kindness,15.00%
1967,2441,,,Paint,4.33%,Flat,1.00%,Blue,1.33%,Spool,10.00%,Bitter,18.00%,Condensate,10.00%,Mild,40.00%,Steamy,30.00%,Kindness,15.00%
2201,2442,,,Marble,10.33%,Copper Inlay,0.67%,White,3.33%,Drillbit,10.00%,Salty,30.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Gratitude,4.00%
1509,2443,,,Terrain,4.00%,Broken,1.67%,Brown,4.00%,Blimp,10.00%,Salty,30.00%,Liquid,50.00%,Toxic,1.00%,Steamy,30.00%,Pride,15.00%
2207,2444,,,Marble,10.33%,Gold Inlay,1.00%,Midnight,1.33%,Blimp,10.00%,Bitter,18.00%,Condensate,10.00%,Mild,40.00%,Ambient,41.00%,Courtesy,5.00%
906,2445,,,Concrete,9.00%,Squared,0.67%,Rose,3.00%,Classic,10.00%,Salty,30.00%,Solid,30.00%,Severe,9.00%,Toasty,22.00%,Elegance,12.00%
733,2446,,,Snow,3.33%,Fresh,1.00%,Blue,1.33%,Beacon,10.00%,Bitter,18.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Kindness,15.00%
1869,2447,,,Paint,4.33%,Flat,1.00%,Blue,1.33%,Carrot,10.00%,Sweet,30.00%,Solid,30.00%,Severe,9.00%,Ambient,41.00%,Kindness,15.00%
2156,2448,,,Paint,4.33%,Flat,1.00%,Blue,1.33%,Drillbit,10.00%,Salty,30.00%,Solid,30.00%,Severe,9.00%,Ambient,41.00%,Pride,15.00%
1941,2449,,,Snow,3.33%,Fresh,1.00%,Blue,1.33%,Classic,10.00%,Salty,30.00%,Solid,30.00%,Mild,40.00%,Ambient,41.00%,Elegance,12.00%
1669,2450,,,Paper,3.00%,Cardboard,0.67%,Tan,4.67%,Edamame,10.00%,Sour,21.00%,Liquid,50.00%,Moderate,50.00%,Toasty,22.00%,Kindness,15.00%
2356,2451,,,Snow,3.33%,Fresh,1.00%,Forest Green,2.00%,Classic,10.00%,Sour,21.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Honesty,3.00%
1594,2452,,,Paper,3.00%,Cardboard,0.67%,Tan,4.67%,Blimp,10.00%,Salty,30.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Elegance,12.00%
2032,2453,,,Metal,7.33%,Forged,0.67%,Black,3.67%,Carrot,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Toasty,22.00%,Love,5.00%
2376,2454,,,Sand,2.33%,Desert Sand,1.00%,Yellow,2.33%,Beacon,10.00%,Sour,21.00%,Plasma,8.00%,Moderate,50.00%,Ambient,41.00%,Charm,6.00%
32,2455,,,Marble,10.33%,Copper Inlay,0.67%,White,3.33%,Carrot,10.00%,Bitter,18.00%,Liquid,50.00%,Moderate,50.00%,Toasty,22.00%,Love,5.00%
1201,2456,,,Paint,4.33%,Flaked,1.00%,Polychromatic,2.67%,Blimp,10.00%,Bitter,18.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Compassion,2.00%
2568,2457,,,Metal,7.33%,Forged,0.67%,Black,3.67%,Edamame,10.00%,Sour,21.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Artistry,5.00%
725,2458,,,Paint,4.33%,Rustic,1.67%,Seafoam,1.33%,Carrot,10.00%,Salty,30.00%,Gas,2.00%,Moderate,50.00%,Steamy,30.00%,Pride,15.00%
662,2459,,,Snow,3.33%,Fresh,1.00%,Blue,1.33%,Hourglass,10.00%,Salty,30.00%,Solid,30.00%,Mild,40.00%,Ambient,41.00%,Pride,15.00%
2372,2460,,,Concrete,9.00%,Squared,0.67%,Rose,3.00%,Original,10.00%,Sour,21.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Charm,6.00%
963,2461,,,Marble,10.33%,Copper Inlay,0.67%,White,3.33%,Blimp,10.00%,Sour,21.00%,Solid,30.00%,Moderate,50.00%,Steamy,30.00%,Artistry,5.00%
73,2462,,,Ceramic,7.67%,Broken,1.67%,Polychromatic,2.67%,Classic,10.00%,Sweet,30.00%,Liquid,50.00%,Mild,40.00%,Toasty,22.00%,Forgiveness,1.00%
1226,2463,,,Stone,2.00%,Textured,2.33%,Grayscale,1.33%,Wormhole,10.00%,Sour,21.00%,Solid,30.00%,Severe,9.00%,Ambient,41.00%,Fairness,3.00%
2626,2464,,,Wood,7.67%,Plywood,0.67%,Orange,3.67%,Spool,10.00%,Bitter,18.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Wisdom,5.00%
463,2465,,,Paper,3.00%,Cardboard,0.67%,Tan,4.67%,Beacon,10.00%,Sour,21.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Pride,15.00%
2919,2466,,,Metal,7.33%,Forged,0.67%,Black,3.67%,Blimp,10.00%,Sour,21.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Patience,5.00%
716,2467,,,Paper,3.00%,Cardboard,0.67%,Tan,4.67%,Original,10.00%,Sweet,30.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Pride,15.00%
2261,2468,,,Terrain,4.00%,Asphalt,0.67%,Black,3.67%,Original,10.00%,Bitter,18.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Kindness,15.00%
1453,2469,,,Leather,2.00%,Snake Skin,1.00%,Gray,5.33%,Beacon,10.00%,Bitter,18.00%,Condensate,10.00%,Moderate,50.00%,Ambient,41.00%,Fairness,3.00%
2319,2470,,,Paint,4.33%,Flat,1.00%,Yellow,2.33%,Original,10.00%,Sour,21.00%,Plasma,8.00%,Moderate,50.00%,Steamy,30.00%,Empathy,3.00%
1954,2471,,,Terrain,4.00%,Asphalt,0.67%,Black,3.67%,Blimp,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Elegance,12.00%
723,2472,,,Paint,4.33%,Rustic,1.67%,Seafoam,1.33%,Classic,10.00%,Bitter,18.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Compassion,2.00%
625,2473,,,Leather,2.00%,Studded,1.00%,Black,3.67%,Classic,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Courage,3.00%
2043,2474,,,Cork,2.67%,Roman Mosaic,1.33%,Coffee,1.33%,Wormhole,10.00%,Salty,30.00%,Solid,30.00%,Moderate,50.00%,Toasty,22.00%,Artistry,5.00%
2339,2475,,,Clay,2.00%,Vintage,2.33%,Maroon,1.00%,Wormhole,10.00%,Salty,30.00%,Liquid,50.00%,Severe,9.00%,Toasty,22.00%,Pride,15.00%
1023,2476,,,Marble,10.33%,Mosaic,2.00%,Grayscale,1.33%,Classic,10.00%,Salty,30.00%,Condensate,10.00%,Mild,40.00%,Chilled,2.00%,Wisdom,5.00%
2688,2477,,,Paint,4.33%,Rustic,1.67%,Seafoam,1.33%,Edamame,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Toasty,22.00%,Humanity,2.00%
165,2478,,,Metal,7.33%,Forged,0.67%,Black,3.67%,Drillbit,10.00%,Sweet,30.00%,Plasma,8.00%,Mild,40.00%,Toasty,22.00%,Kindness,15.00%
1971,2479,,,Marble,10.33%,Copper Inlay,0.67%,White,3.33%,Classic,10.00%,Sweet,30.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Patience,5.00%
2777,2480,,,Snow,3.33%,Fresh,1.00%,Forest Green,2.00%,Original,10.00%,Sour,21.00%,Liquid,50.00%,Severe,9.00%,Ambient,41.00%,Love,5.00%
2009,2481,,,Wallpaper,2.00%,Vintage,2.33%,Maroon,1.00%,Spool,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Charm,6.00%
2971,2482,,,Metal,7.33%,Forged,0.67%,Black,3.67%,Original,10.00%,Salty,30.00%,Solid,30.00%,Mild,40.00%,Steamy,30.00%,Charm,6.00%
2239,2483,,,Clay,2.00%,Vintage,2.33%,Maroon,1.00%,Spool,10.00%,Salty,30.00%,Condensate,10.00%,Mild,40.00%,Toasty,22.00%,Pride,15.00%
1491,2484,,,Wood,7.67%,Plywood,0.67%,Orange,3.67%,Wormhole,10.00%,Sour,21.00%,Liquid,50.00%,Severe,9.00%,Steamy,30.00%,Elegance,12.00%
2976,2485,,,Terrain,4.00%,Grass Patch,0.67%,Brown,4.00%,Classic,10.00%,Bitter,18.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Pride,15.00%
281,2486,,,Terrain,4.00%,Grass Patch,0.67%,Brown,4.00%,Beacon,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Elegance,12.00%
1949,2487,,,Plaster,5.67%,Cracked,1.00%,Tan,4.67%,Drillbit,10.00%,Sour,21.00%,Solid,30.00%,Moderate,50.00%,Chilled,2.00%,Courtesy,5.00%
2645,2488,,,Terrain,4.00%,Asphalt,0.67%,Black,3.67%,Edamame,10.00%,Sweet,30.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Pride,15.00%
2081,2489,,,Marble,10.33%,Copper Inlay,0.67%,White,3.33%,Beacon,10.00%,Bitter,18.00%,Condensate,10.00%,Moderate,50.00%,Toasty,22.00%,Kindness,15.00%
1333,2490,,,Wallpaper,2.00%,Vintage,2.33%,Maroon,1.00%,Classic,10.00%,Salty,30.00%,Liquid,50.00%,Severe,9.00%,Ambient,41.00%,Kindness,15.00%
349,2491,,,Paint,4.33%,Rustic,1.67%,Seafoam,1.33%,Wormhole,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Compassion,2.00%
744,2492,,,Concrete,9.00%,Patchy,1.00%,Mustard,1.33%,Original,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Toasty,22.00%,Love,5.00%
140,2493,,,Concrete,9.00%,Patchy,1.00%,Mustard,1.33%,Edamame,10.00%,Sour,21.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Wisdom,5.00%
1399,2494,,,Terrain,4.00%,Grass Patch,0.67%,Brown,4.00%,Hourglass,10.00%,Salty,30.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Kindness,15.00%
639,2495,,,Snow,3.33%,Fresh,1.00%,Forest Green,2.00%,Blimp,10.00%,Salty,30.00%,Condensate,10.00%,Moderate,50.00%,Ambient,41.00%,Courtesy,5.00%
127,2496,,,Flora,4.67%,Leafy,1.00%,Coffee,1.33%,Beacon,10.00%,Sweet,30.00%,Solid,30.00%,Mild,40.00%,Steamy,30.00%,Elegance,12.00%
66,2497,,,Marble,10.33%,Gold Inlay,1.00%,Midnight,1.33%,Original,10.00%,Sour,21.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Patience,5.00%
1149,2498,,,Sand,2.33%,Footprints,1.33%,Gray,5.33%,Classic,10.00%,Sour,21.00%,Solid,30.00%,Mild,40.00%,Chilled,2.00%,Love,5.00%
1829,2499,,,Marble,10.33%,Gold Inlay,1.00%,White,3.33%,Spool,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Boling,5.00%,Loyalty,2.00%
2411,2500,,,Snow,3.33%,Footprints,1.33%,Gray,5.33%,Drillbit,10.00%,Sweet,30.00%,Gas,2.00%,Moderate,50.00%,Toasty,22.00%,Empathy,3.00%
1510,2501,,,Marble,10.33%,Patterned Tile,0.67%,Eggshell,3.67%,Beacon,10.00%,Bitter,18.00%,Solid,30.00%,Severe,9.00%,Steamy,30.00%,Kindness,15.00%
592,2502,,,Leather,2.00%,Studded,1.00%,Black,3.67%,Blimp,10.00%,Sour,21.00%,Solid,30.00%,Moderate,50.00%,Toasty,22.00%,Gratitude,4.00%
2713,2503,,,Sand,2.33%,Desert Sand,1.00%,Yellow,2.33%,Wormhole,10.00%,Sweet,30.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Artistry,5.00%
2056,2504,,,Flora,4.67%,Leafy,1.00%,Coffee,1.33%,Hourglass,10.00%,Bitter,18.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Kindness,15.00%
1112,2505,,,Sand,2.33%,Desert Sand,1.00%,Yellow,2.33%,Carrot,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Artistry,5.00%
231,2506,,,Paint,4.33%,Flat,1.00%,Blue,1.33%,Beacon,10.00%,Sweet,30.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Kindness,15.00%
610,2507,,,Leather,2.00%,Snake Skin,1.00%,Gray,5.33%,Original,10.00%,Sour,21.00%,Liquid,50.00%,Mild,40.00%,Toasty,22.00%,Empathy,3.00%
717,2508,,,Leather,2.00%,Studded,1.00%,Black,3.67%,Spool,10.00%,Bitter,18.00%,Liquid,50.00%,Mild,40.00%,Steamy,30.00%,Gratitude,4.00%
1266,2509,,,Snow,3.33%,Footprints,1.33%,White,3.33%,Spool,10.00%,Salty,30.00%,Gas,2.00%,Mild,40.00%,Toasty,22.00%,Courtesy,5.00%
2109,2510,,,Flora,4.67%,Leafy,1.00%,Coffee,1.33%,Carrot,10.00%,Salty,30.00%,Solid,30.00%,Moderate,50.00%,Steamy,30.00%,Kindness,15.00%
2511,2511,,,Paint,4.33%,Flat,1.00%,Blue,1.33%,Classic,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Pride,15.00%
582,2512,,,Paint,4.33%,Flat,1.00%,Blue,1.33%,Wormhole,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Kindness,15.00%
2465,2513,,,Flora,4.67%,Leafy,1.00%,Coffee,1.33%,Edamame,10.00%,Sweet,30.00%,Liquid,50.00%,Moderate,50.00%,Toasty,22.00%,Kindness,15.00%
1247,2514,,,Leather,2.00%,Snake Skin,1.00%,Gray,5.33%,Blimp,10.00%,Bitter,18.00%,Liquid,50.00%,Severe,9.00%,Ambient,41.00%,Gratitude,4.00%
76,2515,,,Marble,10.33%,Mosaic,2.00%,Grayscale,1.33%,Blimp,10.00%,Sour,21.00%,Solid,30.00%,Moderate,50.00%,Chilled,2.00%,Wisdom,5.00%
130,2516,,,Marble,10.33%,Patterned Tile,0.67%,Eggshell,3.67%,Carrot,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Charm,6.00%
1074,2517,,,Concrete,9.00%,Squared,0.67%,Rose,3.00%,Hourglass,10.00%,Sour,21.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Elegance,12.00%
2346,2518,,,Marble,10.33%,Copper Inlay,0.67%,White,3.33%,Edamame,10.00%,Salty,30.00%,Condensate,10.00%,Moderate,50.00%,Ambient,41.00%,Pride,15.00%
2304,2519,,,Fabric,5.00%,Tapestry,1.00%,Molasses,2.00%,Spool,10.00%,Sweet,30.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Fairness,3.00%
2897,2520,,,Concrete,9.00%,Squared,0.67%,Rose,3.00%,Wormhole,10.00%,Bitter,18.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Pride,15.00%
1944,2521,,,Flora,4.67%,Leafy,1.00%,Coffee,1.33%,Spool,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Pride,15.00%
2519,2522,,,Stone,2.00%,Textured,2.33%,Grayscale,1.33%,Classic,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Steamy,30.00%,Sympathy,3.00%
2141,2523,,,Sand,2.33%,Desert Sand,1.00%,Orange,3.67%,Wormhole,10.00%,Bitter,18.00%,Plasma,8.00%,Mild,40.00%,Ambient,41.00%,Love,5.00%
1095,2524,,,Concrete,9.00%,Squared,0.67%,Rose,3.00%,Spool,10.00%,Sweet,30.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Elegance,12.00%
1554,2525,,,Metal,7.33%,Forged,0.67%,Black,3.67%,Carrot,10.00%,Bitter,18.00%,Solid,30.00%,Moderate,50.00%,Toasty,22.00%,Pride,15.00%
294,2526,,,Fabric,5.00%,Tapestry,1.00%,Molasses,2.00%,Edamame,10.00%,Sour,21.00%,Plasma,8.00%,Moderate,50.00%,Steamy,30.00%,Patience,5.00%
1958,2527,,,Snow,3.33%,Fresh,1.00%,Forest Green,2.00%,Wormhole,10.00%,Sour,21.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Courtesy,5.00%
106,2528,,,Fabric,5.00%,Tapestry,1.00%,Molasses,2.00%,Carrot,10.00%,Bitter,18.00%,Solid,30.00%,Severe,9.00%,Ambient,41.00%,Wisdom,5.00%
1027,2529,,,Metal,7.33%,Forged,0.67%,Black,3.67%,Classic,10.00%,Bitter,18.00%,Solid,30.00%,Moderate,50.00%,Steamy,30.00%,Pride,15.00%
624,2530,,,Concrete,9.00%,Squared,0.67%,Rose,3.00%,Beacon,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Kindness,15.00%
1718,2531,,,Metal,7.33%,Forged,0.67%,Black,3.67%,Hourglass,10.00%,Salty,30.00%,Solid,30.00%,Moderate,50.00%,Steamy,30.00%,Elegance,12.00%
276,2532,,,Wallpaper,2.00%,Vintage,2.33%,Maroon,1.00%,Drillbit,10.00%,Sour,21.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Pride,15.00%
2830,2533,,,Wood,7.67%,Plywood,0.67%,Orange,3.67%,Edamame,10.00%,Bitter,18.00%,Liquid,50.00%,Moderate,50.00%,Toasty,22.00%,Kindness,15.00%
1064,2534,,,Sand,2.33%,Desert Sand,1.00%,Yellow,2.33%,Original,10.00%,Sweet,30.00%,Condensate,10.00%,Moderate,50.00%,Steamy,30.00%,Pride,15.00%
1625,2535,,,Flora,4.67%,Leafy,1.00%,Orange,3.67%,Hourglass,10.00%,Sour,21.00%,Condensate,10.00%,Mild,40.00%,Boling,5.00%,Gratitude,4.00%
979,2536,,,Wallpaper,2.00%,Vintage,2.33%,Maroon,1.00%,Blimp,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Elegance,12.00%
253,2537,,,Fabric,5.00%,Tapestry,1.00%,Molasses,2.00%,Drillbit,10.00%,Bitter,18.00%,Condensate,10.00%,Moderate,50.00%,Steamy,30.00%,Patience,5.00%
1535,2538,,,Concrete,9.00%,Squared,0.67%,Rose,3.00%,Carrot,10.00%,Sweet,30.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Kindness,15.00%
545,2539,,,Snow,3.33%,Marked,1.00%,Gray,5.33%,Blimp,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Steamy,30.00%,Humanity,2.00%
539,2540,,,Wallpaper,2.00%,Vintage,2.33%,Maroon,1.00%,Carrot,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Kindness,15.00%
2841,2541,,,Plaster,5.67%,Striped,2.00%,Orange,3.67%,Classic,10.00%,Sweet,30.00%,Liquid,50.00%,Toxic,1.00%,Steamy,30.00%,Kindness,15.00%
2267,2542,,,Plaster,5.67%,Cracked,1.00%,Tan,4.67%,Original,10.00%,Salty,30.00%,Plasma,8.00%,Moderate,50.00%,Steamy,30.00%,Humanity,2.00%
2668,2543,,,Clay,2.00%,Vintage,2.33%,Maroon,1.00%,Blimp,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Kindness,15.00%
2566,2544,,,Metal,7.33%,Corrugated,1.00%,Yellow,2.33%,Edamame,10.00%,Sweet,30.00%,Condensate,10.00%,Moderate,50.00%,Toasty,22.00%,Empathy,3.00%
350,2545,,,Leather,2.00%,Studded,1.00%,Black,3.67%,Hourglass,10.00%,Sour,21.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Patience,5.00%
2170,2546,,,Wallpaper,2.00%,Vintage,2.33%,Maroon,1.00%,Edamame,10.00%,Sweet,30.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Pride,15.00%
1856,2547,,,Wallpaper,2.00%,Vintage,2.33%,Maroon,1.00%,Wormhole,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Ambient,41.00%,Kindness,15.00%
391,2548,,,Wood,7.67%,Plywood,0.67%,Orange,3.67%,Blimp,10.00%,Salty,30.00%,Liquid,50.00%,Mild,40.00%,Ambient,41.00%,Elegance,12.00%
815,2549,,,Cork,2.67%,Roman Mosaic,1.33%,Coffee,1.33%,Blimp,10.00%,Bitter,18.00%,Liquid,50.00%,Mild,40.00%,Toasty,22.00%,Kindness,15.00%
1974,2550,,,Metal,7.33%,Forged,0.67%,Black,3.67%,Blimp,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Ambient,41.00%,Kindness,15.00%
1548,2551,,,Wood,7.67%,Plywood,0.67%,Orange,3.67%,Beacon,10.00%,Salty,30.00%,Solid,30.00%,Mild,40.00%,Ambient,41.00%,Pride,15.00%
151,2552,,,Sand,2.33%,Desert Sand,1.00%,Orange,3.67%,Hourglass,10.00%,Sweet,30.00%,Solid,30.00%,Moderate,50.00%,Toasty,22.00%,Gratitude,4.00%
432,2553,,,Leather,2.00%,Studded,1.00%,Black,3.67%,Carrot,10.00%,Salty,30.00%,Liquid,50.00%,Moderate,50.00%,Steamy,30.00%,Love,5.00%
2685,2554,,,Wallpaper,2.00%,Vintage,2.33%,Orange,3.67%,Drillbit,10.00%,Sweet,30.00%,Solid,30.00%,Severe,9.00%,Boling,5.00%,Humanity,2.00%
40,2555,,,Concrete,9.00%,Patchy,1.00%,Mustard,1.33%,Wormhole,10.00%,Sour,21.00%,Solid,30.00%,Moderate,50.00%,Steamy,30.00%,Elegance,12.00%
